,Unnamed: 0.1,Unnamed: 0,Empresas,Endereços,Link Maps,Tipo,Latitude,Longitude
53,55,55,Material de Construção RJ,"Rua General Caldwell - Centro, Rio de Janeiro - RJ, 20230-193",https://www.google.com/maps/place/Material+de+Constru%C3%A7%C3%A3o+RJ/data=!4m7!3m6!1s0x611244d616648995:0x74be4ccbac159ef5!8m2!3d-22.9083757!4d-43.1921279!16s%2Fg%2F11trw_9kjq!19sChIJlYlkFtZEEmER9Z4VrMtMvnQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9083757,-43.1921279
54,56,56,Casa Rainha Santa Ferragens,"Estr. da Água Grande, 782 - Vista Alegre, Rio de Janeiro - RJ, 21230-355",https://www.google.com/maps/place/Casa+Rainha+Santa+Ferragens/data=!4m7!3m6!1s0x997b45794254b7:0x17ca4b8e4d6d52ea!8m2!3d-22.8279829!4d-43.3191088!16s%2Fg%2F1wg5z723!19sChIJt1RCeUV7mQAR6lJtTY5Lyhc?authuser=0&hl=pt-BR&rclk=1,Loja de ferragens,-22.8279829,-43.3191088
55,57,57,Matpagua Materiais De Construção,"R. Cândido Benício, 1050 - Campinho, Rio de Janeiro - RJ, 21320-060",https://www.google.com/maps/place/Matpagua+Materiais+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9962be05faaaab:0xb9e642afda24ef76!8m2!3d-22.8915192!4d-43.3480759!16s%2Fg%2F11f3r1698z!19sChIJq6r6Bb5imQARdu8k2q9C5rk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8915192,-43.3480759
56,58,58,DG ARTE EM,"R. Cajui, 35 - Piedade, Rio de Janeiro - RJ, 20740-130",https://www.google.com/maps/place/DG+ARTE+EM/data=!4m7!3m6!1s0x997d64afe697fd:0x62003656dcbf5174!8m2!3d-22.8934365!4d-43.3151388!16s%2Fg%2F11h0mw3fr5!19sChIJ_Zfmr2R9mQARdFG_3FY2AGI?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8934365,-43.3151388
57,59,59,Bonfs Material de Construção,"Rua Adolfo Bergamini, 24 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-000",https://www.google.com/maps/place/Bonfs+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d7d4350a8cb:0xf8a618054c5b4fa!8m2!3d-22.8963073!4d-43.2949382!16s%2Fg%2F11sgljmw3v!19sChIJy6hQQ319mQAR-rTFVIBhig8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8963073,-43.2949382
58,60,60,loja de construção,"ATENDIMENTO & WHATSAPP (13)98227 - 2280___R. do Encanamento - Mal. Hermes, Rio de Janeiro - RJ, 21675-539",https://www.google.com/maps/place/loja+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x996331c6fc668f:0x1be9f5567bfe48c4!8m2!3d-22.8508974!4d-43.3754452!16s%2Fg%2F11fw4053jy!19sChIJj2b8xjFjmQARxEj-e1b16Rs?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8508974,-43.3754452
59,61,61,Bazar Bulhões,"R. Dr. Bulhões, 308 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-420",https://www.google.com/maps/place/Bazar+Bulh%C3%B5es/data=!4m7!3m6!1s0x997d0e94222491:0xbf962395f30fbd9!8m2!3d-22.8985659!4d-43.2971171!16s%2Fg%2F1vknqm8p!19sChIJkSQilA59mQAR2fswXzli-Qs?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8985659,-43.2971171
60,62,62,San Diego Materiais de Construção,"R. Van Erven, 96 - Catumbi, Rio de Janeiro - RJ, 20211-320",https://www.google.com/maps/place/San+Diego+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997f85485f4c07:0x2927fb137c749b97!8m2!3d-22.9173858!4d-43.1972946!16s%2Fg%2F11n6lh6czz!19sChIJB0xfSIV_mQARl5t0fBP7Jyk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9173858,-43.1972946
61,63,63,QST Materiais de Construção - Loja completa e Impermeabilizantes,"Av. João Ribeiro, 141 - LOJA C - Pilares, Rio de Janeiro - RJ, 20750-092",https://www.google.com/maps/place/QST+Materiais+de+Constru%C3%A7%C3%A3o+-+Loja+completa+e+Impermeabilizantes/data=!4m7!3m6!1s0x997ddd8b01c60f:0x1bf615ad8a34fb08!8m2!3d-22.8787014!4d-43.295633!16s%2Fg%2F11v5v8yvs0!19sChIJD8YBi919mQARCPs0iq0V9hs?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8787014,-43.295633
62,64,64,Atlanta Materiais De Construção,"R. Emília Guimarães, 17 - Catumbi, Rio de Janeiro - RJ, 20211-295",https://www.google.com/maps/place/Atlanta+Materiais+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997f0baa25d2a3:0x47625299c1de63fe!8m2!3d-22.9163868!4d-43.1966142!16s%2Fg%2F11dz5qr083!19sChIJo9Ilqgt_mQAR_mPewZlSYkc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9163868,-43.1966142
63,65,65,Rio Veneza,"R. Dias da Cruz, 450 - Loja B - Méier, Rio de Janeiro - RJ, 20720-012",https://www.google.com/maps/place/Rio+Veneza/data=!4m7!3m6!1s0x997da0ff0dba91:0x3b7931beb0dc2ace!8m2!3d-22.9046211!4d-43.28857!16s%2Fg%2F1tggpv_n!19sChIJkboN_6B9mQARzircsL4xeTs?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9046211,-43.28857
64,66,66,Oluap,"Rua Adolfo Bergamini, 276 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-000",https://www.google.com/maps/place/Oluap/data=!4m7!3m6!1s0x997d0c65eedea3:0xad33da96300800a9!8m2!3d-22.9016613!4d-43.2965757!16s%2Fg%2F1ptwdk1d7!19sChIJo97uZQx9mQARqQAIMJbaM60?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9016613,-43.2965757
65,67,67,Riomaia Materiais de Construção - Colégio,"R. Juruce, 245 - loja d - Colégio, Rio de Janeiro - RJ, 21545-170",https://www.google.com/maps/place/Riomaia+Materiais+de+Constru%C3%A7%C3%A3o+-+Col%C3%A9gio/data=!4m7!3m6!1s0x9963450e3754c3:0xa2b7b8f7684b4976!8m2!3d-22.843481!4d-43.3405363!16s%2Fg%2F1tgct2vc!19sChIJw1Q3DkVjmQARdklLaPe4t6I?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.843481,-43.3405363
66,68,68,Jacy Materiais de Construção,"Estr. da Água Branca, 22 - Magalhães Bastos, Rio de Janeiro - RJ, 21735-012",https://www.google.com/maps/place/Jacy+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9961ee03c14991:0x38b02d9d40e32475!8m2!3d-22.8688476!4d-43.4165072!16s%2Fg%2F1yhbl8y2s!19sChIJkUnBA-5hmQARdSTjQJ0tsDg?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8688476,-43.4165072
67,69,69,A Fera do Rio - Material de Construção,"R. Viúva Cláudio, 200 - Jacaré, Rio de Janeiro - RJ, 20973-002",https://www.google.com/maps/place/A+Fera+do+Rio+-+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997c26392312fb:0xb65e6dec0c4bf0d1!8m2!3d-22.888784!4d-43.255397!16s%2Fg%2F1thw7y_x!19sChIJ-xIjOSZ8mQAR0fBLDOxtXrY?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.888784,-43.255397
68,70,70,Porto Materiais de Construção,"atendimento via wattzap - R. Borja Reis, 764 (21 - 99896-5675 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-470",https://www.google.com/maps/place/Porto+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d6c5585a6a9:0xf7a3537a941940cc!8m2!3d-22.9045425!4d-43.3030754!16s%2Fg%2F1pv5z94rj!19sChIJqaaFVWx9mQARzEAZlHpTo_c?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9045425,-43.3030754
69,71,71,Materiais de Construção Albina Rodrigues,"R. Amália, N° 153 - Quintino Bocaiúva, Rio de Janeiro - RJ, 21380-400",https://www.google.com/maps/place/Materiais+de+Constru%C3%A7%C3%A3o+Albina+Rodrigues/data=!4m7!3m6!1s0x997d20adfd3a79:0x81353a42233e08bb!8m2!3d-22.8797858!4d-43.314683!16s%2Fg%2F11gfk0qcsm!19sChIJeTr9rSB9mQARuwg-I0I6NYE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8797858,-43.314683
70,72,72,Materiais de Construção Albina Rodrigues,"R. Amália, N° 153 - Quintino Bocaiúva, Rio de Janeiro - RJ, 21380-400",https://www.google.com/maps/place/Materiais+de+Constru%C3%A7%C3%A3o+Telson+Rangel+Viana/data=!4m7!3m6!1s0x997d102ffb856d:0xa628f2d9669f230b!8m2!3d-22.8948445!4d-43.3009242!16s%2Fg%2F1pv266d73!19sChIJbYX7LxB9mQARCyOfZtnyKKY?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8948445,-43.3009242
71,73,73,Materiais de Construção Albina Rodrigues,"R. Amália, N° 153 - Quintino Bocaiúva, Rio de Janeiro - RJ, 21380-400",https://www.google.com/maps/place/Nela+Ferragens+Ltda./data=!4m7!3m6!1s0x997d0e76575f9b:0xe961109d3d4480a0!8m2!3d-22.8987263!4d-43.2988391!16s%2Fg%2F1pv1nv1f0!19sChIJm19Xdg59mQARoIBEPZ0QYek?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8987263,-43.2988391
72,74,74,Nela Ferragens Ltda.,"R. Pernambuco - Engenho de Dentro, Rio de Janeiro - RJ, 20730-030",https://www.google.com/maps/place/Ol%C3%A1+Bazar/data=!4m7!3m6!1s0x997d067cfdac77:0xdfedddc3091bfe4c!8m2!3d-22.893082!4d-43.2951778!16s%2Fg%2F1v9lc_qr!19sChIJd6z9fAZ9mQARTP4bCcPd7d8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.893082,-43.2951778
73,75,75,Materiais De Construção Santa Luzia,"R. Antônio João, 696 - Cordovil, Rio de Janeiro - RJ, 21250-150",https://www.google.com/maps/place/Materiais+De+Constru%C3%A7%C3%A3o+Santa+Luzia/data=!4m7!3m6!1s0x997b6d3c07f69b:0x996071b0eca07dca!8m2!3d-22.8271554!4d-43.3020454!16s%2Fg%2F11fr3xnqcw!19sChIJm_YHPG17mQARyn2g7LBxYJk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8271554,-43.3020454
74,76,76,Wj Materiais De Construção,"R. Argentina Reis, 94 - Quintino Bocaiúva, Rio de Janeiro - RJ, 20740-040",https://www.google.com/maps/place/Wj+Materiais+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d39f27784b7:0xe0ed6d5836eff3b0!8m2!3d-22.8925864!4d-43.3187484!16s%2Fg%2F11bzwpt2d1!19sChIJt4R38jl9mQARsPPvNlht7eA?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8925864,-43.3187484
75,77,77,Ametista Material de Construção,"Av. Dom Hélder Câmara, 8569 - loja A - Piedade, Rio de Janeiro - RJ, 20751-001",https://www.google.com/maps/place/Ametista+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d2200f13e23:0xb6606310c50e3eb2!8m2!3d-22.8855662!4d-43.3098352!16s%2Fg%2F11tn8kkt8p!19sChIJIz7xACJ9mQARsj4OxRBjYLY?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8855662,-43.3098352
76,78,78,Água Materiais De Construção,"R. Dúlce, 952 - Cabuís, Nilópolis - RJ, 26545-181",https://www.google.com/maps/place/%C3%81gua+Materiais+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x996400ecf83f83:0x34c0b5594d3ba676!8m2!3d-22.8097075!4d-43.4035335!16s%2Fg%2F11bw46vxqb!19sChIJgz_47ABkmQARdqY7TVm1wDQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8097075,-43.4035335
77,79,79,SPA Materiais de Construção,"R. Ipojuca, 320 - Penha, Rio de Janeiro - RJ, 21070-280",https://www.google.com/maps/place/SPA+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997b81c1bd1349:0x3d2217c1b78f11e4!8m2!3d-22.8460024!4d-43.2897212!16s%2Fg%2F1ptyj7t4s!19sChIJSRO9wYF7mQAR5BGPt8EXIj0?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8460024,-43.2897212
78,80,80,Bazar Kuanza Materiais de Construção Ltda,"R. Amália, 57 - Quintino Bocaiúva, Rio de Janeiro - RJ, 21380-400",https://www.google.com/maps/place/Bazar+Kuanza+Materiais+de+Constru%C3%A7%C3%A3o+Ltda/data=!4m7!3m6!1s0x997d269218bd75:0xeb94971c8f657325!8m2!3d-22.8825297!4d-43.3168142!16s%2Fg%2F1tppt5mj!19sChIJdb0YkiZ9mQARJXNljxyXlOs?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8825297,-43.3168142
79,81,81,Ferragens Luizinho,"R. Cirne Maia, 142 - Cachambi, Rio de Janeiro - RJ, 20771-410",https://www.google.com/maps/place/Ferragens+Luizinho/data=!4m7!3m6!1s0x997dad13a4920f:0x6d6d1c50a82a25a9!8m2!3d-22.8916901!4d-43.2822597!16s%2Fg%2F1tj74tz5!19sChIJD5KkE619mQARqSUqqFAcbW0?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8916901,-43.2822597
80,82,82,Engenhão Material de Construção,"Av. Amaro Cavalcanti, 1923 - Engenho de Dentro, Rio de Janeiro - RJ, 20735-042",https://www.google.com/maps/place/Engenh%C3%A3o+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d08a43cee8b:0x792071b06a8104e1!8m2!3d-22.8958373!4d-43.2948075!16s%2Fg%2F1ptz__v17!19sChIJi-48pAh9mQAR4QSBarBxIHk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8958373,-43.2948075
81,83,83,Irmãos Alves Materiais de construção,"Rua Praia de Inhaúma, n° 318 parte - Bonsucesso, Rio de Janeiro - RJ, 21042-130",https://www.google.com/maps/place/Irm%C3%A3os+Alves+Materiais+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997eb2a57c11cb:0x44703858295eec7c!8m2!3d-22.8653108!4d-43.2410987!16s%2Fg%2F11f5h7nlk_!19sChIJyxF8pbJ-mQARfOxeKVg4cEQ?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8653108,-43.2410987
82,84,84,Upi Materiais de Construção,"Rua Adolfo Bergamini, 276 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-000",https://www.google.com/maps/place/Upi+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d0cf65072a1:0x919d5c2526feaa2!8m2!3d-22.901679!4d-43.2966233!16s%2Fg%2F1wf39v8m!19sChIJoXJQ9gx9mQARoupvUsLVGQk?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.901679,-43.2966233
83,85,85,Martins e Barros Bazar e Ferragens,"R. José dos Reis, 2050 - Loja B - Inhaúma, Rio de Janeiro - RJ, 20760-245",https://www.google.com/maps/place/Martins+e+Barros+Bazar+e+Ferragens/data=!4m7!3m6!1s0x997c50a6184d1b:0xbaaae7706e29a46!8m2!3d-22.8798477!4d-43.2853536!16s%2Fg%2F1ptvx693l!19sChIJG00YplB8mQARRpriBneuqgs?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8798477,-43.2853536
84,86,86,Braga Daniel Material de Construção,"R. Magalhães Couto, 356 - Méier, Rio de Janeiro - RJ, 20735-180",https://www.google.com/maps/place/Braga+Daniel+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997da6c760ab07:0x1cdfb85cd889e078!8m2!3d-22.9019905!4d-43.2872113!16s%2Fg%2F1tk4scmp!19sChIJB6tgx6Z9mQAReOCJ2Fy43xw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9019905,-43.2872113
85,87,87,Rebello e Rebello,"R. Piauí, 205 - loja a - Engenho de Dentro, Rio de Janeiro - RJ, 20770-130",https://www.google.com/maps/place/Rebello+e+Rebello/data=!4m7!3m6!1s0x997cf1bc21a195:0xe7724fc09f185bc4!8m2!3d-22.8921578!4d-43.2877476!16s%2Fg%2F1ptzrg23x!19sChIJlaEhvPF8mQARxFsYn8BPcuc?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8921578,-43.2877476
86,88,88,Angemat Materiais de Construção e Transportes,"R. Pinto Teles, 430 - Campinho, Rio de Janeiro - RJ, 21341-270",https://www.google.com/maps/place/Angemat+Materiais+de+Constru%C3%A7%C3%A3o+e+Transportes/data=!4m7!3m6!1s0x9962955a0681f9:0xca43be7af0bfcd94!8m2!3d-22.8873764!4d-43.3487193!16s%2Fg%2F1tt0sbkd!19sChIJ-YEGWpVimQARlM2_8Hq-Q8o?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8873764,-43.3487193
87,89,89,Angemat Materiais de Construção e Transportes,"R. Pinto Teles, 430 - Campinho, Rio de Janeiro - RJ, 21341-270",https://www.google.com/maps/place/Casa+Verde+Mat+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x99637d62e476f5:0x57c93fd317f0fdb5!8m2!3d-22.8258458!4d-43.360148!16s%2Fg%2F11bzx6103q!19sChIJ9XbkYn1jmQARtf3wF9M_yVc?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.8258458,-43.360148
88,90,90,TMC Engenho de Dentro,"Rua Adolfo Bergamini, 276 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-000",https://www.google.com/maps/place/TMC+Engenho+de+Dentro/data=!4m7!3m6!1s0x997d0c64161b35:0x1cca87b0ac3f9927!8m2!3d-22.9016408!4d-43.2966732!16s%2Fg%2F11fptyw3wb!19sChIJNRsWZAx9mQARJ5k_rLCHyhw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9016408,-43.2966732
89,91,91,TMC Engenho de Dentro,"Rua Adolfo Bergamini, 276 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-000",https://www.google.com/maps/place/Lojas+Ribeiros+-+Lins+de+Vasconcelos/data=!4m7!3m6!1s0x997d9ec1fa5da5:0xb94b97fa44b1d168!8m2!3d-22.9108728!4d-43.287188!16s%2Fg%2F11hz1p0231!19sChIJpV36wZ59mQARaNGxRPqXS7k?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9108728,-43.287188
90,92,92,Joag comercio de materiais de construção,"Estrada Adhemar Bebiano, 3115 - Inhaúma, Rio de Janeiro - RJ, 20765-170",https://www.google.com/maps/place/Joag+comercio+de+materiais+de+constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997c68f91d1633:0x8cc303a0736ad265!8m2!3d-22.867729!4d-43.286133!16s%2Fg%2F1tf1czlc!19sChIJMxYd-Wh8mQARZdJqc6ADw4w?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.867729,-43.286133
91,93,93,Joag comercio de materiais de construção,"Estrada Adhemar Bebiano, 3115 - Inhaúma, Rio de Janeiro - RJ, 20765-170",https://www.google.com/maps/place/MATERIAL+DE+CONSTRU%C3%87%C3%83O+TRSCF/data=!4m7!3m6!1s0x997c5595918317:0x9f46290c18c0a2a6!8m2!3d-22.8843067!4d-43.2896443!16s%2Fg%2F11c605nt66!19sChIJF4ORlVV8mQARpqLAGAwpRp8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8843067,-43.2896443
92,94,94,Joag comercio de materiais de construção,"Estrada Adhemar Bebiano, 3115 - Inhaúma, Rio de Janeiro - RJ, 20765-170",https://www.google.com/maps/place/BAZAR+AQUIDAB%C3%83/data=!4m7!3m6!1s0x997d9ee05b06b1:0xf5752d26f9dfdc73!8m2!3d-22.9100825!4d-43.2874248!16s%2Fg%2F1wh4h1yc!19sChIJsQZb4J59mQARc9zf-SYtdfU?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9100825,-43.2874248
93,95,95,BAZAR AQUIDABÃ,"R. Guilhermina, 226 - Encantado, Rio de Janeiro - RJ, 20756-060",https://www.google.com/maps/place/Casa+Ximbute/data=!4m7!3m6!1s0x997d100f994a99:0x1d666ed763c1712!8m2!3d-22.8932528!4d-43.3008264!16s%2Fg%2F1tgnyfpx!19sChIJmUqZDxB9mQAREhc8du1m1gE?authuser=0&hl=pt-BR&rclk=1,Loja de ferramentas,-22.8932528,-43.3008264
94,96,96,Casa Ximbute,"R. Camarista Méier, 912 - Engenho de Dentro, Rio de Janeiro - RJ, 20730-235",https://www.google.com/maps/place/CM+CONSTRU%C3%87%C3%83O/data=!4m7!3m6!1s0x997d4e94aac025:0x21038f896fa20d4c!8m2!3d-22.9139697!4d-43.297905!16s%2Fg%2F11y435l1gq!19sChIJJcCqlE59mQARTA2ib4mPAyE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9139697,-43.297905
95,97,97,MATERIAL DE CONSTRUÇÃO ELETROFERRAGEM,"Rua Torres de Oliveira, 174 - Piedade, Rio de Janeiro - RJ, 20740-380",https://www.google.com/maps/place/MATERIAL+DE+CONSTRU%C3%87%C3%83O+ELETROFERRAGEM/data=!4m7!3m6!1s0x997d409def6777:0xccaebdfd701f1bc4!8m2!3d-22.9000227!4d-43.3140341!16s%2Fg%2F1ptxqhjdx!19sChIJd2fvnUB9mQARxBsfcP29rsw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9000227,-43.3140341
96,98,98,MATERIAL DE CONSTRUÇÃO ELETROFERRAGEM,"Rua Torres de Oliveira, 174 - Piedade, Rio de Janeiro - RJ, 20740-380",https://www.google.com/maps/place/Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d94bfc01407:0xbf0c8cbf997a3d16!8m2!3d-22.9161528!4d-43.2726273!16s%2Fg%2F11lccmq4qd!19sChIJBxTAv5R9mQARFj16mb-MDL8?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.9161528,-43.2726273
97,99,99,CHAMAH DA PIEDADE,"Rua Torres de Oliveira, 28 - Piedade, Rio de Janeiro - RJ, 20740-380",https://www.google.com/maps/place/CHAMAH+DA+PIEDADE/data=!4m7!3m6!1s0x997d3f06721ad7:0xffc62b4e6198576c!8m2!3d-22.897019!4d-43.312905!16s%2Fg%2F1v9gl6ll!19sChIJ1xpyBj99mQARbFeYYU4rxv8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.897019,-43.312905
98,100,100,Parada Madeiras Materiais de Construções,"Rua Clarimundo de Melo, 365 - Piedade, Rio de Janeiro - RJ, 20740-322",https://www.google.com/maps/place/Parada+Madeiras+Materiais+de+Constru%C3%A7%C3%B5es/data=!4m7!3m6!1s0x997d3e3882cda9:0xe14872acff0e8bcd!8m2!3d-22.8964283!4d-43.3114938!16s%2Fg%2F1th0p3c2!19sChIJqc2COD59mQARzYsO_6xySOE?authuser=0&hl=pt-BR&rclk=1,Loja de madeiras,-22.8964283,-43.3114938
99,101,101,MIKAELLO COMERCIAL LTDA.,"Rua Guiraréia, 93 - Irajá, Rio de Janeiro - RJ, 21371-420",https://www.google.com/maps/place/MIKAELLO+COMERCIAL+LTDA./data=!4m7!3m6!1s0x997cb4bb5d484f:0x9186ee330308f69d!8m2!3d-22.851394!4d-43.3286056!16s%2Fg%2F1ptz6pl3t!19sChIJT0hdu7R8mQARnfYIAzPuhpE?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.851394,-43.3286056
100,102,102,Materiais De Construção,"Estr. da Água Branca, 2822 - Realengo, Rio de Janeiro - RJ, 21720-161",https://www.google.com/maps/place/Materiais+De+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x9961d36ff27dab:0x7f7084189de4e24a!8m2!3d-22.8683434!4d-43.443448!16s%2Fg%2F11fps7dtvl!19sChIJq33yb9NhmQARSuLknRiEcH8?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8683434,-43.443448
101,103,103,Galeria Da Construção,"Av. João Ribeiro, 422 - Pilares, Rio de Janeiro - RJ, 20750-090",https://www.google.com/maps/place/Galeria+Da+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997cf11ae17b1f:0xb4b5b4552cabbb1!8m2!3d-22.8726894!4d-43.2973675!16s%2Fg%2F11j1j6gcgt!19sChIJH3vhGvF8mQARsbvKUkVbSws?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8726894,-43.2973675
102,104,104,Material De Construção Bazar Flor Da Piedade,"R. Assis Carneiro, 16 - Piedade, Rio de Janeiro - RJ, 20740-260",https://www.google.com/maps/place/Material+De+Constru%C3%A7%C3%A3o+Bazar+Flor+Da+Piedade/data=!4m7!3m6!1s0x997d3d55cecb55:0xaad96be5feaf6f5b!8m2!3d-22.8902894!4d-43.3102616!16s%2Fg%2F1tfkgs_d!19sChIJVcvOVT19mQARW2-v_uVr2ao?authuser=0&hl=pt-BR&rclk=1,Fornecedor de materiais de construção,-22.8902894,-43.3102616
103,105,105,Arquibel Material de Construção,"Rua Benjamin Constant, 61 - Loja B - Glória, Rio de Janeiro - RJ, 20241-150",https://www.google.com/maps/place/Arquibel+Material+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997f7eb1d4356b:0xccc96bae798d3131!8m2!3d-22.9208203!4d-43.179004!16s%2Fg%2F1tflt7fg!19sChIJazXUsX5_mQARMTGNea5rycw?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9208203,-43.179004
104,106,106,Arquibel Material de Construção,"Rua Benjamin Constant, 61 - Loja B - Glória, Rio de Janeiro - RJ, 20241-150",https://www.google.com/maps/place/MPTR+Materiais+de+Constru%C3%A7%C3%A3o/data=!4m7!3m6!1s0x997d1a4bb61d07:0xfab603b9ec336b06!8m2!3d-22.8776534!4d-43.2912419!16s%2Fg%2F11twng33bs!19sChIJBx22Sxp9mQARBmsz7LkDtvo?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8776534,-43.2912419
105,107,107,Bazar e Material de Construcao S M a M,"R. Gen. Sampaio, 34 - Caju, Rio de Janeiro - RJ, 20931-350",https://www.google.com/maps/place/Bazar+e+Material+de+Construcao+S+M+a+M/data=!4m7!3m6!1s0x997ed5d47391fd:0x36808738921b7e9f!8m2!3d-22.8789777!4d-43.2155785!16s%2Fg%2F1ydkbd845!19sChIJ_ZFz1NV-mQARn34bkjiHgDY?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.8789777,-43.2155785
106,108,108,ÁGUA E LUZ MAT DE CONSTRUÇÃO,"Av. Eng. Souza Filho, 575 - Itanhangá, Rio de Janeiro - RJ, 22753-053",https://www.google.com/maps/place/%C3%81GUA+E+LUZ+MAT+DE+CONSTRU%C3%87%C3%83O/data=!4m7!3m6!1s0x9bd75372c928e1:0xe1b77c00bc2903f3!8m2!3d-22.9895008!4d-43.3223496!16s%2Fg%2F11gff4cxpf!19sChIJ4SjJclPXmwAR8wMpvAB8t-E?authuser=0&hl=pt-BR&rclk=1,Loja de materiais de construção,-22.9895008,-43.3223496
